,Unnamed: 0,Unvan,Link,Tarix,Qiymet,rooms,floor,area
1553,1553,8 Noyabr m.,https://bina.az//items/3594232,dünən 17:57,210 000AZN,5 otaq,3/15,5 m²
1554,1554,Bilgəh q.,https://bina.az//items/3575618,dünən 17:54,190 000AZN,3 otaq,8/17,120 m²
1555,1555,Neftçilər m.,https://bina.az//items/3583019,dünən 17:54,180 000AZN,3 otaq,5/16,120 m²
1556,1556,Nəsimi r.,https://bina.az//items/2758234,dünən 17:55,460 000AZN,2 otaq,5/18,250 m²
1557,1557,İnşaatçılar m.,https://bina.az//items/3630946,dünən 17:52,144 000AZN,3 otaq,3/9,85 m²
1558,1558,Nəsimi r.,https://bina.az//items/3623159,dünən 17:52,278 000AZN,3 otaq,7/16,103 m²
1559,1559,Nəsimi r.,https://bina.az//items/3469191,dünən 17:52,720 000AZN,2 otaq,15/20,80 m²
1560,1560,Nəriman Nərimanov m.,https://bina.az//items/3630945,dünən 17:52,178 000AZN,0 otaq,1/6,75 m²
1561,1561,Nardaran q.,https://bina.az//items/3276011,dünən 17:52,1 200 000AZN,4 otaq,10/10,670 m²
1562,1562,Ağ şəhər q.,https://bina.az//items/3542496,dünən 17:52,420 000AZN,3 otaq,4/8,115 m²
1563,1563,Gənclik m.,https://bina.az//items/3630939,dünən 17:50,205 000AZN,2 otaq,5/16,100 m²
1564,1564,Masazır q.,https://bina.az//items/3630933,dünən 17:50,42 000AZN,3 otaq,8/16,56 m²
1565,1565,Koroğlu m.,https://bina.az//items/3630938,dünən 17:50,232 000AZN,4 otaq,19/20,145 m²
1566,1566,Nəriman Nərimanov m.,https://bina.az//items/3563752,dünən 17:50,400 000AZN,4 otaq,8/9,130 m²
1567,1567,8 Noyabr m.,https://bina.az//items/3630937,dünən 17:50,300 000AZN,4 otaq,9/9,165 m²
1568,1568,Hövsan q.,https://bina.az//items/3630934,dünən 17:50,25 000AZN,5 otaq,1/5,130 m²
1569,1569,Biləcəri q.,https://bina.az//items/3630929,dünən 17:49,123 000AZN,2 otaq,5/9,128 m²
1570,1570,Xırdalan,https://bina.az//items/3630935,dünən 17:49,77 000AZN,3 otaq,15/17,58 m²
1571,1571,Nəsimi m.,https://bina.az//items/3630928,dünən 17:49,104 000AZN,2 otaq,5/9,65 m²
1572,1572,Hövsan q.,https://bina.az//items/3630926,dünən 17:48,80 000AZN,3 otaq,5/18,50 m²
1573,1573,28 May m.,https://bina.az//items/3630924,dünən 17:47,209 900AZN,2 otaq,6/9,90 m²
1574,1574,Əhmədli m.,https://bina.az//items/3281712,dünən 17:44,122 000AZN,2 otaq,17/18,62 m²
1575,1575,Həzi Aslanov m.,https://bina.az//items/3614165,dünən 17:44,218 000AZN,3 otaq,10/17,123 m²
1576,1576,9-cu mikrorayon q.,https://bina.az//items/3628271,bugün 09:17,170 000AZN,3 otaq,12/17,5 m²
1577,1577,Əhmədli q.,https://bina.az//items/3613797,dünən 17:43,100 000AZN,2 otaq,8/11,55 m²
1578,1578,İsmayıllı,https://bina.az//items/3597848,dünən 17:43,200 000AZN,0 sot,2/15,130 m²
1579,1579,Avtovağzal m.,https://bina.az//items/3619405,dünən 17:43,53 500AZN,8 sot,10/16,63 m²
1580,1580,Əhmədli m.,https://bina.az//items/3613782,dünən 17:43,205 000AZN,3 otaq,5/20,65 m²
1581,1581,Əhmədli q.,https://bina.az//items/3613806,dünən 17:43,139 000AZN,2 otaq,6/15,65 m²
1582,1582,Əhmədli q.,https://bina.az//items/3613862,dünən 17:43,142 000AZN,2 otaq,2/12,135 m²
1583,1583,Neftçilər m.,https://bina.az//items/3613820,dünən 17:43,129 000AZN,2 otaq,16/17,64 m²
1584,1584,İnşaatçılar m.,https://bina.az//items/3630916,dünən 17:43,195 000AZN,3 otaq,16/17,67 m²
1585,1585,Əhmədli m.,https://bina.az//items/3613825,dünən 17:43,132 000AZN,2 otaq,3/16,95 m²
1586,1586,Qara Qarayev m.,https://bina.az//items/3613841,dünən 17:43,135 000AZN,2 otaq,7/9,51 m²
1587,1587,Nəriman Nərimanov m.,https://bina.az//items/3602482,dünən 17:43,123 000AZN,2 otaq,5/5,55 m²
1588,1588,Xırdalan,https://bina.az//items/3630914,dünən 17:42,74 000AZN,2 otaq,3/14,147 m²
1589,1589,İnşaatçılar m.,https://bina.az//items/3630913,dünən 17:42,108 500AZN,2 otaq,11/17,120 m²
1590,1590,Memar Əcəmi m.,https://bina.az//items/3607760,dünən 17:42,198 500AZN,3 otaq,13/15,69 m²
1591,1591,Sabunçu r.,https://bina.az//items/3629185,dünən 17:42,68 000AZN,3 otaq,11/14,50 m²
1592,1592,Qara Qarayev m.,https://bina.az//items/3627232,dünən 17:41,178 000AZN,3 otaq,10/16,105 m²
1593,1593,İnşaatçılar m.,https://bina.az//items/3630909,dünən 17:41,150 000AZN,2 otaq,5/16,130 m²
1594,1594,Əhmədli m.,https://bina.az//items/3613886,dünən 17:41,187 000AZN,3 otaq,5/14,95 m²
1595,1595,Albalılıq q.,https://bina.az//items/3456258,dünən 17:52,33 000AZN,9 sot,8/16,168 m²
1596,1596,Nəsimi r.,https://bina.az//items/3609793,dünən 17:40,370 000AZN,4 otaq,6/20,92 m²
1597,1597,Əhmədli q.,https://bina.az//items/3613946,dünən 18:10,168 000AZN,3 otaq,5/16,160 m²
1598,1598,Nəsimi r.,https://bina.az//items/3619131,dünən 17:40,370 000AZN,4 otaq,2/9,60 m²
1599,1599,Xalqlar Dostluğu m.,https://bina.az//items/3613964,dünən 17:40,121 000AZN,2 otaq,3/9,60 m²
1600,1600,Həzi Aslanov m.,https://bina.az//items/3613989,dünən 17:40,121 000AZN,2 otaq,2/13,60 m²
1601,1601,Əhmədli m.,https://bina.az//items/3614024,dünən 17:40,125 000AZN,2 otaq,14/16,202 m²
1602,1602,28 May m.,https://bina.az//items/3630906,dünən 17:40,580 000AZN,2 otaq,12/13,108 m²
1603,1603,Əhmədli m.,https://bina.az//items/3614068,dünən 17:40,245 000AZN,2 otaq,8/17,320 m²
1604,1604,Mərdəkan q.,https://bina.az//items/2641340,dünən 17:40,850 000AZN,2 otaq,4/18,60 m²
1605,1605,Həzi Aslanov m.,https://bina.az//items/3614059,dünən 17:40,135 000AZN,4 otaq,8/16,200 m²
1606,1606,Mərdəkan q.,https://bina.az//items/3439429,dünən 17:40,430 000AZN,3 otaq,9/17,86 m²
1607,1607,Həzi Aslanov m.,https://bina.az//items/3614077,dünən 17:39,150 000AZN,3 otaq,3/5,230 m²
1608,1608,Mərdəkan q.,https://bina.az//items/3559779,dünən 17:39,370 000AZN,3 otaq,11/17,130 m²
1609,1609,Həzi Aslanov m.,https://bina.az//items/3614082,dünən 17:39,219 000AZN,4 otaq,5/16,160 m²
1610,1610,Əhmədli m.,https://bina.az//items/3618658,dünən 17:38,105 000AZN,2 otaq,16/17,60 m²
1611,1611,Saray q.,https://bina.az//items/3619716,dünən 17:38,64 000AZN,3 otaq,8/9,90 m²
1612,1612,Qara Qarayev m.,https://bina.az//items/3628330,dünən 17:38,335 000AZN,4 otaq,7/17,160 m²
1613,1613,Əhmədli q.,https://bina.az//items/3625949,dünən 17:38,137 500AZN,3 otaq,3/17,75 m²
1614,1614,Nəsimi r.,https://bina.az//items/3626802,dünən 17:38,598 000AZN,4 otaq,12/17,207 m²
1615,1615,Qara Qarayev m.,https://bina.az//items/3336452,bugün 09:31,200 000AZN,3 otaq,4/5,94 m²
1616,1616,Nəsimi r.,https://bina.az//items/3630901,dünən 17:37,255 000AZN,2 otaq,4/5,6 m²
1617,1617,Xətai r.,https://bina.az//items/3603714,dünən 17:37,96 000AZN,3 otaq,10/20,75 m²
1618,1618,Memar Əcəmi m.,https://bina.az//items/3630900,dünən 17:37,111 990AZN,2 otaq,1/6,55 m²
1619,1619,Bakıxanov q.,https://bina.az//items/3630899,dünən 17:36,90 000AZN,2 otaq,7/18,58 m²
1620,1620,Masazır q.,https://bina.az//items/3531683,dünən 17:38,64 000AZN,3 otaq,16/19,56 m²
1621,1621,28 May m.,https://bina.az//items/3441820,dünən 17:35,1 600 000AZN,3 otaq,14/16,200 m²
1622,1622,28 May m.,https://bina.az//items/3145455,dünən 17:35,275 000AZN,2 otaq,3/17,105 m²
1623,1623,İnşaatçılar m.,https://bina.az//items/3550858,dünən 17:35,120 000AZN,2 otaq,7/17,5 m²
1624,1624,İçəri Şəhər m.,https://bina.az//items/3391442,dünən 17:35,3 500 000AZN,2 otaq,7/18,319 m²
1625,1625,28 May m.,https://bina.az//items/3630898,dünən 17:34,191 000AZN,3 otaq,3/5,61 m²
1626,1626,Gənclik m.,https://bina.az//items/3358177,dünən 17:34,147 000AZN,1 otaq,17/18,9 m²
1627,1627,Nəsimi r.,https://bina.az//items/3409116,dünən 17:34,460 000AZN,3 otaq,10/17,170 m²
1628,1628,Nəriman Nərimanov m.,https://bina.az//items/3620448,dünən 17:34,128 000AZN,3 otaq,8/21,4 m²
1629,1629,Xəzər r.,https://bina.az//items/2975925,dünən 17:32,349 000AZN,2 otaq,3/16,200 m²
1630,1630,Xırdalan,https://bina.az//items/3630891,dünən 17:30,87 000AZN,4 otaq,8/17,61 m²
1631,1631,20 Yanvar m.,https://bina.az//items/3614603,dünən 17:30,250 000AZN,2 otaq,6/9,222 m²
1632,1632,28 May m.,https://bina.az//items/3437605,dünən 17:30,165 000AZN,3 otaq,10/17,70 m²
1633,1633,İnşaatçılar m.,https://bina.az//items/3609597,dünən 17:29,240 000AZN,3 otaq,13/16,130 m²
1634,1634,Elmlər Akademiyası m.,https://bina.az//items/3452730,dünən 17:29,368 000AZN,3 otaq,11/16,127 m²
1635,1635,Nizami m.,https://bina.az//items/3619210,dünən 17:29,310 000AZN,2 otaq,8/16,140 m²
1636,1636,İnşaatçılar m.,https://bina.az//items/3433403,dünən 17:29,137 000AZN,3 otaq,12/17,65 m²
1637,1637,Elmlər Akademiyası m.,https://bina.az//items/3486087,dünən 17:29,348 000AZN,3 otaq,3/5,154 m²
1638,1638,İnşaatçılar m.,https://bina.az//items/3630889,dünən 17:29,177 000AZN,3 otaq,4/12,75 m²
1639,1639,İnşaatçılar m.,https://bina.az//items/3612905,dünən 17:29,239 000AZN,3 otaq,5/17,120 m²
1640,1640,8 Noyabr m.,https://bina.az//items/3607457,dünən 17:29,230 000AZN,5 otaq,12/12,146 m²
1641,1641,Binəqədi q.,https://bina.az//items/3554789,dünən 17:29,117 000AZN,2 otaq,12/18,130 m²
1642,1642,Elmlər Akademiyası m.,https://bina.az//items/3614844,dünən 17:29,170 000AZN,3 otaq,13/18,70 m²
1643,1643,Nizami m.,https://bina.az//items/3623326,dünən 17:28,455 000AZN,1 otaq,5/17,145 m²
1644,1644,Nəriman Nərimanov m.,https://bina.az//items/3630885,dünən 17:28,90 000AZN,3 otaq,13/19,40 m²
1645,1645,İçəri Şəhər m.,https://bina.az//items/3501421,dünən 17:28,330 000AZN,3 otaq,11/16,150 m²
1646,1646,İnşaatçılar m.,https://bina.az//items/3630884,dünən 17:28,146 000AZN,4 otaq,15/18,90 m²
1647,1647,Saray q.,https://bina.az//items/3470135,dünən 17:27,134 500AZN,3 otaq,5/9,160 m²
1648,1648,Nəriman Nərimanov m.,https://bina.az//items/3630883,dünən 17:27,215 000AZN,2 otaq,9/9,115 m²
1649,1649,Əhmədli m.,https://bina.az//items/3630882,dünən 17:27,112 000AZN,4 otaq,17/18,60 m²
1650,1650,Neftçilər m.,https://bina.az//items/3630874,dünən 17:25,193 900AZN,3 otaq,7/18,140 m²
1651,1651,Binəqədi q.,https://bina.az//items/2590889,dünən 17:25,310 000AZN,4 otaq,3/17,3000 m²
1652,1652,Həzi Aslanov q.,https://bina.az//items/3080856,dünən 17:25,1 600 000AZN,2 otaq,17/19,1100 m²
1653,1653,Elmlər Akademiyası m.,https://bina.az//items/3205264,dünən 17:25,300 000AZN,3 otaq,8/17,110 m²
1654,1654,Quba,https://bina.az//items/3586730,dünən 17:24,210 000AZN,2 otaq,2/5,200 m²
1655,1655,Neftçilər m.,https://bina.az//items/3630870,dünən 17:24,165 000AZN,6 otaq,12/17,86 m²
1656,1656,Bilgəh q.,https://bina.az//items/3540281,dünən 17:23,255 000AZN,1 otaq,7/16,250 m²
1657,1657,Nərimanov r.,https://bina.az//items/3630867,dünən 17:23,360 000AZN,2 otaq,4/15,146 m²
1658,1658,Memar Əcəmi m.,https://bina.az//items/3630868,dünən 17:23,174 700AZN,3 otaq,8/17,7 m²
1659,1659,Mehdiabad q.,https://bina.az//items/3619368,dünən 17:23,490 000AZN,4 otaq,5/16,360 m²
1660,1660,Nərimanov r.,https://bina.az//items/3575557,dünən 17:23,95 000AZN,3 otaq,2/4,40 m²
1661,1661,20 Yanvar m.,https://bina.az//items/3630866,dünən 17:23,158 000AZN,3 otaq,16/16,70 m²
1662,1662,Buzovna q.,https://bina.az//items/3477001,dünən 17:20,7 000AZN,5 sot,4/5,350 m²
1663,1663,8-ci kilometr q.,https://bina.az//items/3149038,dünən 17:20,370 000AZN,6 otaq,7/16,300 m²
1664,1664,Bakıxanov q.,https://bina.az//items/3486742,dünən 17:20,450 000AZN,6 otaq,9/10,300 m²
1665,1665,Bakıxanov q.,https://bina.az//items/3413682,dünən 17:20,350 000AZN,6 otaq,4/12,32 m²
1666,1666,Neftçilər m.,https://bina.az//items/3630859,dünən 17:19,85 000AZN,2 otaq,7/10,210 m²
1667,1667,28 May m.,https://bina.az//items/3563953,dünən 17:18,480 000AZN,4 otaq,5/12,134 m²
1668,1668,Saray q.,https://bina.az//items/3616063,dünən 17:18,14 000AZN,5 sot,15/18,55 m²
1669,1669,Yeni Yasamal q.,https://bina.az//items/3433065,dünən 17:18,187 000AZN,4 otaq,13/17,55 m²
1670,1670,Nəsimi r.,https://bina.az//items/3451335,dünən 17:18,165 000AZN,2 otaq,5/17,5 m²
1671,1671,Nəsimi r.,https://bina.az//items/3451487,dünən 17:18,185 000AZN,2 otaq,15/17,110 m²
1672,1672,28 May m.,https://bina.az//items/3591229,dünən 17:17,127 000AZN,2 otaq,3/16,103 m²
1673,1673,Nizami m.,https://bina.az//items/3228368,dünən 17:17,345 000AZN,3 otaq,6/9,114 m²
1674,1674,İnşaatçılar m.,https://bina.az//items/3223021,dünən 17:17,220 000AZN,3 otaq,3/17,103 m²
1675,1675,28 May m.,https://bina.az//items/3316309,dünən 17:17,340 000AZN,3 otaq,21/22,161 m²
1676,1676,Nərimanov r.,https://bina.az//items/3316366,dünən 17:17,275 000AZN,3 otaq,7/10,105 m²
1677,1677,Nəriman Nərimanov m.,https://bina.az//items/3630853,dünən 17:17,370 000AZN,4 otaq,6/18,120 m²
1678,1678,9-cu mikrorayon q.,https://bina.az//items/3630855,dünən 17:17,175 000AZN,4 otaq,8/12,480 m²
1679,1679,Nəsimi r.,https://bina.az//items/3528667,dünən 17:17,420 000AZN,3 otaq,8/13,170 m²
1680,1680,İçəri Şəhər m.,https://bina.az//items/3465355,dünən 17:16,235 000AZN,2 otaq,10/20,70 m²
1681,1681,Şah İsmayıl Xətai m.,https://bina.az//items/3464288,dünən 17:16,168 000AZN,3 otaq,18/20,70 m²
1682,1682,Nəsimi r.,https://bina.az//items/3598263,dünən 17:16,415 000AZN,4 otaq,14/19,160 m²
1683,1683,İnşaatçılar m.,https://bina.az//items/3326375,dünən 17:16,330 000AZN,5 otaq,3/17,153 m²
1684,1684,Masazır q.,https://bina.az//items/3596915,dünən 17:16,268 000AZN,3 otaq,6/6,304 m²
1685,1685,Nəsimi r.,https://bina.az//items/3530711,dünən 17:16,427 000AZN,3 otaq,6/6,120 m²
1686,1686,Şah İsmayıl Xətai m.,https://bina.az//items/3135795,dünən 17:16,450 000AZN,4 otaq,3/5,123 m²
1687,1687,Xətai r.,https://bina.az//items/3547942,dünən 17:16,450 000AZN,4 otaq,11/19,160 m²
1688,1688,Qaradağ r.,https://bina.az//items/3412270,dünən 17:16,107 000AZN,9 otaq,11/16,98 m²
1689,1689,M.Ə.Rəsulzadə q.,https://bina.az//items/3630849,dünən 17:18,1 350 000AZN,2 otaq,3/18,1000 m²
1690,1690,Əhmədli q.,https://bina.az//items/3630848,dünən 17:15,120 000AZN,3 otaq,4/16,52 m²
1691,1691,Xırdalan,https://bina.az//items/3630843,dünən 17:14,98 500AZN,3 otaq,4/16,73 m²
1692,1692,Bayıl q.,https://bina.az//items/3630846,dünən 17:14,90 000AZN,2 otaq,4/5,120 m²
1693,1693,Badamdar q.,https://bina.az//items/3630842,dünən 17:14,149 999AZN,3 otaq,14/16,67 m²
